t,v,r,s
2020-12-04T09:38:01.334-08:00,12484,1,0
2022-05-11T16:00:00.789-07:00,25522,1,0
2022-05-11T16:15:00.170-07:00,25523,0,0
2022-05-11T16:30:00.161-07:00,25527,0,0
2022-05-11T16:45:00.133-07:00,25531,0,0
2022-05-11T17:00:00.167-07:00,25533,0,0
2022-05-11T17:15:00.148-07:00,25537,0,0
2022-05-11T17:30:00.344-07:00,25542,0,0
2022-05-11T17:45:00.179-07:00,25546,0,0
2022-05-11T18:00:00.143-07:00,25549,0,0
2022-05-11T18:15:00.168-07:00,25552,0,0
2022-05-11T18:30:01.089-07:00,25555,0,0
2022-05-11T18:45:00.140-07:00,25558,0,0
2022-05-11T19:00:00.160-07:00,25561,0,0
2022-05-11T19:15:00.133-07:00,25565,0,0
2022-05-11T19:30:00.154-07:00,25571,0,0
2022-05-11T19:45:00.138-07:00,25576,0,0
2022-05-11T20:00:00.143-07:00,25581,0,0
2022-05-11T20:15:00.148-07:00,25589,0,0
2022-05-11T20:30:00.162-07:00,25592,0,0
2022-05-11T20:45:00.145-07:00,25594,0,0
2022-05-11T21:00:00.137-07:00,25597,0,0
2022-05-11T21:15:00.139-07:00,25599,0,0
2022-05-11T21:30:00.141-07:00,25602,0,0
2022-05-11T21:45:00.169-07:00,25607,0,0
2022-05-11T22:00:00.157-07:00,25611,0,0
2022-05-11T22:15:00.131-07:00,25615,0,0
2022-05-11T22:30:00.182-07:00,25618,0,0
2022-05-11T22:45:00.133-07:00,25624,0,0
2022-05-11T23:00:00.140-07:00,25627,0,0
2022-05-11T23:15:00.151-07:00,25633,0,0
2022-05-11T23:30:00.139-07:00,25638,0,0
2022-05-11T23:45:00.153-07:00,25641,0,0
2022-05-12T00:00:00.238-07:00,25644,0,0
2022-05-12T00:15:00.149-07:00,25646,0,0
2022-05-12T00:30:00.131-07:00,25647,0,0
2022-05-12T00:45:00.161-07:00,25651,0,0
2022-05-12T01:00:00.156-07:00,25655,0,0
2022-05-12T01:15:00.148-07:00,25659,0,0
2022-05-12T01:30:00.126-07:00,25662,0,0
2022-05-12T01:45:00.136-07:00,25666,0,0
2022-05-12T02:00:00.131-07:00,25670,0,0
2022-05-12T02:15:00.147-07:00,25673,0,0
2022-05-12T02:30:00.415-07:00,25675,0,0
2022-05-12T02:45:00.171-07:00,25677,0,0
2022-05-12T03:00:00.159-07:00,25679,0,0
2022-05-12T03:15:00.176-07:00,25680,0,0
2022-05-12T03:30:00.143-07:00,25682,0,0
2022-05-12T03:45:00.171-07:00,25683,0,0
2022-05-12T04:00:00.137-07:00,25683,0,0
2022-05-12T04:15:00.146-07:00,25683,0,0
2022-05-12T04:30:00.136-07:00,25683,0,0
2022-05-12T04:45:00.144-07:00,25684,0,0
2022-05-12T05:00:00.138-07:00,25684,0,0
2022-05-12T05:15:00.131-07:00,25684,0,0
2022-05-12T05:30:00.131-07:00,25684,0,0
2022-05-12T05:45:00.268-07:00,25685,0,0
2022-05-12T06:00:00.138-07:00,25685,0,0
2022-05-12T06:15:00.133-07:00,25685,0,0
2022-05-12T06:30:00.167-07:00,25686,0,0
2022-05-12T06:45:00.124-07:00,25686,0,0
2022-05-12T07:00:00.144-07:00,25687,0,0
2022-05-12T07:15:00.152-07:00,25692,0,0
2022-05-12T07:30:00.135-07:00,25694,0,0
2022-05-12T07:45:00.141-07:00,25696,0,0
2022-05-12T08:00:00.145-07:00,25698,0,0
2022-05-12T08:15:00.165-07:00,25699,0,0
2022-05-12T08:30:00.134-07:00,25702,0,0
2022-05-12T08:45:00.171-07:00,25706,0,0
2022-05-12T09:00:00.140-07:00,25709,0,0
2022-05-12T09:15:00.127-07:00,25710,0,0
2022-05-12T09:30:00.165-07:00,25712,0,0
2022-05-12T09:45:00.141-07:00,25717,0,0
2022-05-12T10:00:01.434-07:00,25721,0,0
2022-05-12T10:15:00.152-07:00,25728,0,0
2022-05-12T10:30:00.803-07:00,25735,0,0
2022-05-12T10:45:00.134-07:00,25738,0,0
2022-05-12T11:00:00.170-07:00,25741,0,0
2022-05-12T11:15:00.152-07:00,25743,0,0
2022-05-12T11:30:00.137-07:00,25745,0,0
2022-05-12T11:45:00.138-07:00,25747,0,0
2022-05-12T12:00:00.147-07:00,25750,0,0
2022-05-12T12:15:00.144-07:00,25755,0,0
2022-05-12T12:30:00.124-07:00,25758,0,0
2022-05-12T12:45:00.155-07:00,25761,0,0
2022-05-12T13:00:00.259-07:00,25764,0,0
2022-05-12T13:15:00.127-07:00,25770,0,0
2022-05-12T13:30:00.144-07:00,25774,0,0
2022-05-12T13:45:00.199-07:00,25778,0,0
2022-05-12T14:00:00.158-07:00,25780,0,0
2022-05-12T14:15:00.138-07:00,25783,0,0
2022-05-12T14:30:00.136-07:00,25786,0,0
2022-05-12T14:45:00.177-07:00,25791,0,0
2022-05-12T15:00:00.164-07:00,25794,0,0
2022-05-12T15:15:00.144-07:00,25797,0,0
2022-05-12T15:30:00.146-07:00,25802,0,0
2022-05-12T15:45:00.150-07:00,25807,0,0
2022-05-12T16:00:00.133-07:00,25812,0,0
2022-05-12T16:15:00.195-07:00,25814,0,0
2022-05-12T16:30:00.133-07:00,25816,0,0
2022-05-12T16:45:00.137-07:00,25817,0,0
2022-05-12T17:00:00.156-07:00,25818,0,0
2022-05-12T17:15:00.132-07:00,25820,0,0
2022-05-12T17:30:00.136-07:00,25823,0,0
2022-05-12T17:45:00.140-07:00,25825,0,0
2022-05-12T18:00:00.145-07:00,25829,0,0
2022-05-12T18:15:00.142-07:00,25831,0,0
2022-05-12T18:30:00.133-07:00,25834,0,0
2022-05-12T18:45:00.134-07:00,25839,0,0
2022-05-12T19:00:00.159-07:00,25842,0,0
2022-05-12T19:15:00.138-07:00,25846,0,0
2022-05-12T19:30:00.149-07:00,25850,0,0
2022-05-12T19:45:00.135-07:00,25852,0,0
2022-05-12T20:00:00.178-07:00,25857,0,0
2022-05-12T20:15:00.182-07:00,25862,0,0
2022-05-12T20:30:00.130-07:00,25866,0,0
2022-05-12T20:45:00.133-07:00,25871,0,0
2022-05-12T21:00:00.144-07:00,25876,0,0
2022-05-12T21:15:00.116-07:00,25881,0,0
2022-05-12T21:30:00.136-07:00,25886,0,0
2022-05-12T21:45:00.455-07:00,25889,0,0
2022-05-12T22:00:00.137-07:00,25892,0,0
2022-05-12T22:15:00.129-07:00,25896,0,0
2022-05-12T22:30:00.134-07:00,25899,0,0
2022-05-12T22:45:00.162-07:00,25903,0,0
2022-05-12T23:00:00.140-07:00,25906,0,0
2022-05-12T23:15:00.121-07:00,25908,0,0
2022-05-12T23:30:00.147-07:00,25910,0,0
2022-05-12T23:45:00.136-07:00,25913,0,0
2022-05-13T00:00:00.166-07:00,25916,0,0
2022-05-13T00:15:00.151-07:00,25922,0,0
2022-05-13T00:30:00.140-07:00,25928,0,0
2022-05-13T00:45:00.140-07:00,25934,0,0
2022-05-13T01:00:00.166-07:00,25938,0,0
2022-05-13T01:15:00.139-07:00,25941,0,0
2022-05-13T01:30:00.130-07:00,25943,0,0
2022-05-13T01:45:00.138-07:00,25945,0,0
2022-05-13T02:00:00.167-07:00,25947,0,0
2022-05-13T02:15:00.141-07:00,25951,0,0
2022-05-13T02:30:05.002-07:00,25956,0,0
2022-05-13T02:45:00.143-07:00,25958,0,0
2022-05-13T03:00:00.131-07:00,25958,0,0
2022-05-13T03:15:00.158-07:00,25960,0,0
2022-05-13T03:30:00.124-07:00,25960,0,0
2022-05-13T03:45:00.167-07:00,25962,0,0
2022-05-13T04:00:00.143-07:00,25964,0,0
2022-05-13T04:15:00.141-07:00,25966,0,0
2022-05-13T04:30:00.135-07:00,25968,0,0
2022-05-13T04:45:00.310-07:00,25968,0,0
2022-05-13T05:00:00.145-07:00,25970,0,0
2022-05-13T05:15:00.127-07:00,25971,0,0
2022-05-13T05:30:00.153-07:00,25972,0,0
2022-05-13T05:45:00.158-07:00,25976,0,0
2022-05-13T06:00:00.128-07:00,25976,0,0
2022-05-13T06:15:00.131-07:00,25978,0,0
2022-05-13T06:30:00.166-07:00,25979,0,0
2022-05-13T06:45:00.153-07:00,25980,0,0
2022-05-13T07:00:00.177-07:00,25981,0,0
2022-05-13T07:15:00.123-07:00,25983,0,0
2022-05-13T07:30:00.130-07:00,25985,0,0
2022-05-13T07:45:00.179-07:00,25988,0,0
2022-05-13T08:00:00.130-07:00,25991,0,0
2022-05-13T08:15:00.149-07:00,25994,0,0
2022-05-13T08:30:00.125-07:00,25997,0,0
2022-05-13T08:45:00.146-07:00,26001,0,0
2022-05-13T09:00:00.275-07:00,26005,0,0
2022-05-13T09:15:00.131-07:00,26009,0,0
2022-05-13T09:30:00.123-07:00,26013,0,0
2022-05-13T09:45:00.162-07:00,26019,0,0
2022-05-13T10:00:00.168-07:00,26023,0,0
2022-05-13T10:15:00.137-07:00,26028,0,0
2022-05-13T10:30:00.163-07:00,26034,0,0
2022-05-13T10:45:00.143-07:00,26040,0,0
2022-05-13T11:00:00.158-07:00,26045,0,0
2022-05-13T11:15:00.131-07:00,26051,0,0
2022-05-13T11:30:00.125-07:00,26056,0,0
2022-05-13T11:45:00.141-07:00,26060,0,0
2022-05-13T12:00:00.177-07:00,26065,0,0
2022-05-13T12:15:00.169-07:00,26070,0,0
2022-05-13T12:30:00.145-07:00,26073,0,0
2022-05-13T12:45:00.180-07:00,26076,0,0
2022-05-13T13:00:00.129-07:00,26077,0,0
2022-05-13T13:15:00.173-07:00,26081,0,0
2022-05-13T13:30:00.278-07:00,26086,0,0
2022-05-13T13:45:00.173-07:00,26091,0,0
2022-05-13T14:00:00.133-07:00,26095,0,0
2022-05-13T14:15:00.157-07:00,26098,0,0
2022-05-13T14:30:00.187-07:00,26098,0,0
2022-05-13T14:45:00.168-07:00,26101,0,0
2022-05-13T15:00:00.110-07:00,26105,0,0
2022-05-13T15:15:00.139-07:00,26109,0,0
2022-05-13T15:30:00.115-07:00,26110,0,0
2022-05-13T15:45:00.115-07:00,26113,0,0
2022-05-13T16:00:00.119-07:00,26116,0,0
2022-05-13T16:15:00.125-07:00,26119,0,0
2022-05-13T16:30:00.136-07:00,26121,0,0
2022-05-13T16:45:00.124-07:00,26125,0,0
2022-05-13T17:00:00.114-07:00,26128,0,0
2022-05-13T17:15:00.136-07:00,26135,0,0
2022-05-13T17:30:00.137-07:00,26141,0,0
2022-05-13T17:45:00.122-07:00,26144,0,0
2022-05-13T18:00:00.150-07:00,26148,0,0
2022-05-13T18:15:00.124-07:00,26155,0,0
2022-05-13T18:30:00.119-07:00,26161,0,0
2022-05-13T18:45:00.134-07:00,26164,0,0
2022-05-13T19:00:00.112-07:00,26166,0,0
2022-05-13T19:15:00.116-07:00,26169,0,0
2022-05-13T19:30:00.266-07:00,26173,0,0
2022-05-13T19:45:00.116-07:00,26174,0,0
2022-05-13T20:00:00.146-07:00,26175,0,0
2022-05-13T20:15:00.114-07:00,26178,0,0
2022-05-13T20:30:00.192-07:00,26183,0,0
2022-05-13T20:45:00.169-07:00,26187,0,0
2022-05-13T21:00:00.126-07:00,26189,0,0
2022-05-13T21:15:00.146-07:00,26192,0,0
2022-05-13T21:30:00.115-07:00,26196,0,0
2022-05-13T21:45:00.123-07:00,26198,0,0
2022-05-13T22:00:00.166-07:00,26201,0,0
2022-05-13T22:15:00.160-07:00,26208,0,0
2022-05-13T22:30:00.205-07:00,26213,0,0
2022-05-13T22:45:00.122-07:00,26215,0,0
2022-05-13T23:00:00.122-07:00,26217,0,0
2022-05-13T23:15:00.128-07:00,26219,0,0
2022-05-13T23:30:00.123-07:00,26222,0,0
2022-05-13T23:45:01.844-07:00,26226,0,0
2022-05-14T00:00:00.118-07:00,26229,0,0
2022-05-14T00:15:00.126-07:00,26233,0,0
2022-05-14T00:30:00.144-07:00,26237,0,0
2022-05-14T00:45:02.811-07:00,26241,0,0
2022-05-14T01:00:00.172-07:00,26245,0,0
2022-05-14T01:15:00.119-07:00,26251,0,0
2022-05-14T01:30:00.144-07:00,26254,0,0
2022-05-14T01:45:00.110-07:00,26256,0,0
2022-05-14T02:00:00.124-07:00,26257,0,0
2022-05-14T02:15:00.150-07:00,26259,0,0
2022-05-14T02:30:00.133-07:00,26260,0,0
2022-05-14T02:45:00.119-07:00,26263,0,0
2022-05-14T03:00:00.133-07:00,26264,0,0
2022-05-14T03:15:00.127-07:00,26266,0,0
2022-05-14T03:30:00.144-07:00,26267,0,0
2022-05-14T03:45:00.135-07:00,26268,0,0
2022-05-14T04:00:00.119-07:00,26271,0,0
2022-05-14T04:15:00.163-07:00,26273,0,0
2022-05-14T04:30:00.136-07:00,26274,0,0
2022-05-14T04:45:00.125-07:00,26275,0,0
2022-05-14T05:00:00.117-07:00,26276,0,0
2022-05-14T05:15:00.140-07:00,26277,0,0
2022-05-14T05:30:00.119-07:00,26277,0,0
2022-05-14T05:45:00.158-07:00,26277,0,0
2022-05-14T06:00:00.115-07:00,26278,0,0
2022-05-14T06:15:00.111-07:00,26279,0,0
2022-05-14T06:30:00.129-07:00,26280,0,0
2022-05-14T06:45:00.118-07:00,26281,0,0
2022-05-14T07:00:01.488-07:00,26283,0,0
2022-05-14T07:15:00.142-07:00,26285,0,0
2022-05-14T07:30:00.122-07:00,26287,0,0
2022-05-14T07:45:01.655-07:00,26289,0,0
2022-05-14T08:00:00.128-07:00,26290,0,0
2022-05-14T08:15:00.145-07:00,26291,0,0
2022-05-14T08:30:00.133-07:00,26293,0,0
2022-05-14T08:45:00.138-07:00,26294,0,0
2022-05-14T09:00:00.189-07:00,26295,0,0
2022-05-14T09:15:00.122-07:00,26299,0,0
2022-05-14T09:30:00.126-07:00,26303,0,0
2022-05-14T09:45:00.132-07:00,26306,0,0
2022-05-14T10:00:00.194-07:00,26309,0,0
2022-05-14T10:15:00.164-07:00,26310,0,0
2022-05-14T10:30:00.127-07:00,26312,0,0
2022-05-14T10:45:00.114-07:00,26319,0,0
2022-05-14T11:00:00.123-07:00,26324,0,0
2022-05-14T11:15:00.154-07:00,26331,0,0
2022-05-14T11:30:00.115-07:00,26338,0,0
2022-05-14T11:45:00.121-07:00,26343,0,0
2022-05-14T12:00:00.112-07:00,26348,0,0
2022-05-14T12:15:00.279-07:00,26353,0,0
2022-05-14T12:30:00.139-07:00,26358,0,0
2022-05-14T12:45:00.150-07:00,26362,0,0
2022-05-14T13:00:00.115-07:00,26366,0,0
2022-05-14T13:15:00.118-07:00,26370,0,0
2022-05-14T13:30:00.120-07:00,26372,0,0
2022-05-14T13:45:00.111-07:00,26373,0,0
2022-05-14T14:00:00.119-07:00,26375,0,0
2022-05-14T14:15:02.540-07:00,26378,0,0
2022-05-14T14:30:00.193-07:00,26384,0,0
2022-05-14T14:45:00.151-07:00,26389,0,0
2022-05-14T15:00:00.109-07:00,26393,0,0
2022-05-14T15:15:00.136-07:00,26395,0,0
2022-05-14T15:30:00.127-07:00,26399,0,0
2022-05-14T15:45:00.119-07:00,26402,0,0
2022-05-14T16:00:00.125-07:00,26405,0,0
2022-05-14T16:15:00.228-07:00,26409,0,0
2022-05-14T16:30:00.174-07:00,26413,0,0
2022-05-14T16:45:00.119-07:00,26415,0,0
2022-05-14T17:00:00.134-07:00,26419,0,0
2022-05-14T17:15:00.129-07:00,26426,0,0
2022-05-14T17:30:00.123-07:00,26432,0,0
2022-05-14T17:45:00.116-07:00,26438,0,0
2022-05-14T18:00:00.143-07:00,26443,0,0
2022-05-14T18:15:00.128-07:00,26448,0,0
2022-05-14T18:30:00.118-07:00,26452,0,0
2022-05-14T18:45:00.234-07:00,26459,0,0
2022-05-14T19:00:00.136-07:00,26464,0,0
2022-05-14T19:15:00.123-07:00,26467,0,0
2022-05-14T19:30:00.127-07:00,26469,0,0
2022-05-14T19:45:00.105-07:00,26469,0,0
2022-05-14T20:00:00.120-07:00,26472,0,0
2022-05-14T20:15:00.151-07:00,26475,0,0
2022-05-14T20:30:00.173-07:00,26481,0,0
2022-05-14T20:45:02.322-07:00,26486,0,0
2022-05-14T21:00:00.114-07:00,26491,0,0
2022-05-14T21:15:00.147-07:00,26496,0,0
2022-05-14T21:30:00.112-07:00,26501,0,0
2022-05-14T21:45:00.239-07:00,26503,0,0
2022-05-14T22:00:00.135-07:00,26505,0,0
2022-05-14T22:15:00.126-07:00,26506,0,0
2022-05-14T22:30:00.119-07:00,26508,0,0
2022-05-14T22:45:00.135-07:00,26510,0,0
2022-05-14T23:00:00.112-07:00,26512,0,0
2022-05-14T23:15:00.129-07:00,26514,0,0
2022-05-14T23:30:00.197-07:00,26516,0,0
2022-05-14T23:45:00.127-07:00,26519,0,0
2022-05-15T00:00:00.127-07:00,26523,0,0
2022-05-15T00:15:00.245-07:00,26526,0,0
2022-05-15T00:30:00.235-07:00,26529,0,0
2022-05-15T00:45:00.234-07:00,26533,0,0
2022-05-15T01:00:00.288-07:00,26534,0,0
2022-05-15T01:15:00.234-07:00,26535,0,0
2022-05-15T01:30:00.250-07:00,26538,0,0
2022-05-15T01:45:00.251-07:00,26541,0,0
2022-05-15T02:00:00.222-07:00,26543,0,0
2022-05-15T02:15:00.227-07:00,26545,0,0
2022-05-15T02:30:02.471-07:00,26547,0,0
2022-05-15T02:45:00.261-07:00,26548,0,0
2022-05-15T03:00:00.231-07:00,26549,0,0
2022-05-15T03:15:00.245-07:00,26550,0,0
2022-05-15T03:30:00.253-07:00,26551,0,0
2022-05-15T03:45:00.576-07:00,26553,0,0
2022-05-15T04:00:00.259-07:00,26555,0,0
2022-05-15T04:15:00.219-07:00,26555,0,0
2022-05-15T04:30:00.307-07:00,26556,0,0
2022-05-15T04:45:00.240-07:00,26556,0,0
2022-05-15T05:00:01.536-07:00,26556,0,0
2022-05-15T05:15:00.229-07:00,26557,0,0
2022-05-15T05:30:00.236-07:00,26558,0,0
2022-05-15T05:45:00.233-07:00,26558,0,0
2022-05-15T06:00:00.310-07:00,26558,0,0
2022-05-15T06:15:00.282-07:00,26558,0,0
2022-05-15T06:30:00.247-07:00,26558,0,0
2022-05-15T06:45:00.254-07:00,26559,0,0
2022-05-15T07:00:00.248-07:00,26559,0,0
2022-05-15T07:15:00.230-07:00,26559,0,0
2022-05-15T07:30:00.257-07:00,26560,0,0
2022-05-15T07:45:00.216-07:00,26560,0,0
2022-05-15T08:00:00.319-07:00,26560,0,0
2022-05-15T08:15:00.238-07:00,26561,0,0
2022-05-15T08:30:00.307-07:00,26563,0,0
2022-05-15T08:45:00.265-07:00,26567,0,0
2022-05-15T09:00:00.261-07:00,26569,0,0
2022-05-15T09:15:00.276-07:00,26575,0,0
2022-05-15T09:30:00.274-07:00,26581,0,0
2022-05-15T09:45:00.245-07:00,26584,0,0
2022-05-15T10:00:00.325-07:00,26589,0,0
2022-05-15T10:15:00.268-07:00,26595,0,0
2022-05-15T10:30:00.260-07:00,26600,0,0
2022-05-15T10:45:00.239-07:00,26606,0,0
2022-05-15T11:00:00.220-07:00,26611,0,0
2022-05-15T11:15:00.237-07:00,26616,0,0
2022-05-15T11:30:00.251-07:00,26624,0,0
2022-05-15T11:45:00.243-07:00,26631,0,0
2022-05-15T12:00:00.250-07:00,26635,0,0
2022-05-15T12:15:00.295-07:00,26639,0,0
2022-05-15T12:30:00.271-07:00,26642,0,0
2022-05-15T12:45:00.230-07:00,26644,0,0
2022-05-15T13:00:00.326-07:00,26649,0,0
2022-05-15T13:15:00.235-07:00,26655,0,0
2022-05-15T13:30:00.316-07:00,26659,0,0
2022-05-15T13:45:00.225-07:00,26663,0,0
2022-05-15T14:00:00.325-07:00,26670,0,0
2022-05-15T14:15:01.248-07:00,26678,0,0
2022-05-15T14:30:00.268-07:00,26684,0,0
2022-05-15T14:45:00.269-07:00,26690,0,0
2022-05-15T15:00:00.298-07:00,26694,0,0
2022-05-15T15:15:00.268-07:00,26700,0,0
2022-05-15T15:30:01.899-07:00,26704,0,0
2022-05-15T15:45:00.302-07:00,26709,0,0
2022-05-15T16:00:00.244-07:00,26715,0,0
2022-05-15T16:15:00.249-07:00,26717,0,0
2022-05-15T16:30:00.314-07:00,26719,0,0
2022-05-15T16:45:00.237-07:00,26721,0,0
2022-05-15T17:00:00.241-07:00,26725,0,0
2022-05-15T17:15:00.241-07:00,26728,0,0
2022-05-15T17:30:00.318-07:00,26729,0,0
2022-05-15T17:45:00.229-07:00,26730,0,0
2022-05-15T18:00:00.221-07:00,26733,0,0
2022-05-15T18:15:00.304-07:00,26735,0,0
2022-05-15T18:30:00.322-07:00,26739,0,0
2022-05-15T18:45:00.226-07:00,26744,0,0
2022-05-15T19:00:00.256-07:00,26750,0,0
2022-05-15T19:15:00.274-07:00,26757,0,0
2022-05-15T19:30:00.330-07:00,26763,0,0
2022-05-15T19:45:00.246-07:00,26765,0,0
2022-05-15T20:00:00.335-07:00,26769,0,0
2022-05-15T20:15:00.258-07:00,26772,0,0
2022-05-15T20:30:00.274-07:00,26773,0,0
2022-05-15T20:45:00.230-07:00,26780,0,0
2022-05-15T21:00:00.276-07:00,26782,0,0
2022-05-15T21:15:00.248-07:00,26786,0,0
2022-05-15T21:30:00.259-07:00,26791,0,0
2022-05-15T21:45:00.279-07:00,26796,0,0
2022-05-15T22:00:00.256-07:00,26799,0,0
2022-05-15T22:15:00.251-07:00,26804,0,0
2022-05-15T22:30:00.230-07:00,26806,0,0
2022-05-15T22:45:00.256-07:00,26810,0,0
2022-05-15T23:00:00.333-07:00,26812,0,0
2022-05-15T23:15:00.239-07:00,26816,0,0
2022-05-15T23:30:00.235-07:00,26821,0,0
2022-05-15T23:45:00.239-07:00,26827,0,0
2022-05-16T00:00:00.217-07:00,26831,0,0
2022-05-16T00:15:00.270-07:00,26836,0,0
2022-05-16T00:30:00.246-07:00,26838,0,0
2022-05-16T00:45:00.254-07:00,26839,0,0
2022-05-16T01:00:00.247-07:00,26841,0,0
2022-05-16T01:15:00.314-07:00,26843,0,0
2022-05-16T01:30:00.228-07:00,26846,0,0
2022-05-16T01:45:00.243-07:00,26849,0,0
2022-05-16T02:00:00.255-07:00,26853,0,0
2022-05-16T02:15:00.265-07:00,26855,0,0
2022-05-16T02:30:00.248-07:00,26856,0,0
2022-05-16T02:45:00.232-07:00,26857,0,0
2022-05-16T03:00:00.255-07:00,26861,0,0
2022-05-16T03:15:00.269-07:00,26863,0,0
2022-05-16T03:30:00.261-07:00,26864,0,0
2022-05-16T03:45:00.290-07:00,26865,0,0
2022-05-16T04:00:00.327-07:00,26867,0,0
2022-05-16T04:15:02.689-07:00,26868,0,0
2022-05-16T04:30:00.251-07:00,26869,0,0
2022-05-16T04:45:00.259-07:00,26869,0,0
2022-05-16T05:00:00.323-07:00,26869,0,0
2022-05-16T05:15:00.232-07:00,26870,0,0
2022-05-16T05:30:00.248-07:00,26870,0,0
2022-05-16T05:45:00.232-07:00,26871,0,0
2022-05-16T06:00:00.254-07:00,26872,0,0
2022-05-16T06:15:00.233-07:00,26872,0,0
2022-05-16T06:30:00.240-07:00,26873,0,0
2022-05-16T06:45:00.257-07:00,26875,0,0
2022-05-16T07:00:00.248-07:00,26875,0,0
2022-05-16T07:15:00.272-07:00,26877,0,0
2022-05-16T07:30:00.240-07:00,26877,0,0
2022-05-16T07:45:01.198-07:00,26879,0,0
2022-05-16T08:00:00.255-07:00,26880,0,0
2022-05-16T08:15:00.267-07:00,26883,0,0
2022-05-16T08:30:00.263-07:00,26886,0,0
2022-05-16T08:45:00.247-07:00,26891,0,0
2022-05-16T09:00:00.227-07:00,26897,0,0
2022-05-16T09:15:00.240-07:00,26902,0,0
2022-05-16T09:30:00.220-07:00,26908,0,0
2022-05-16T09:45:00.302-07:00,26912,0,0
2022-05-16T10:00:00.243-07:00,26915,0,0
2022-05-16T10:15:00.240-07:00,26917,0,0
2022-05-16T10:30:00.242-07:00,26919,0,0
2022-05-16T10:45:00.266-07:00,26925,0,0
2022-05-16T11:00:00.221-07:00,26928,0,0
2022-05-16T11:15:01.737-07:00,26934,0,0
2022-05-16T11:30:00.296-07:00,26941,0,0
2022-05-16T11:45:00.233-07:00,26945,0,0
2022-05-16T12:00:00.251-07:00,26949,0,0
2022-05-16T12:15:00.274-07:00,26951,0,0
2022-05-16T12:30:00.243-07:00,26953,0,0
2022-05-16T12:45:00.305-07:00,26957,0,0
2022-05-16T13:00:00.240-07:00,26959,0,0
2022-05-16T13:15:00.242-07:00,26961,0,0
2022-05-16T13:30:00.553-07:00,26964,0,0
2022-05-16T13:45:00.265-07:00,26966,0,0
2022-05-16T14:00:00.229-07:00,26969,0,0
2022-05-16T14:15:00.512-07:00,26972,0,0
2022-05-16T14:30:00.265-07:00,26976,0,0
2022-05-16T14:45:00.261-07:00,26983,0,0
2022-05-16T15:00:00.257-07:00,26987,0,0
2022-05-16T15:15:00.310-07:00,26992,0,0
2022-05-16T15:30:00.272-07:00,26995,0,0
2022-05-16T15:45:00.236-07:00,26996,0,0
2022-05-16T16:00:00.305-07:00,26998,0,0
2022-05-16T16:15:00.248-07:00,27000,0,0
2022-05-16T16:30:00.241-07:00,27002,0,0
2022-05-16T16:45:00.266-07:00,27004,0,0
2022-05-16T17:00:00.243-07:00,27004,0,0
2022-05-16T17:15:00.228-07:00,27007,0,0
2022-05-16T17:30:00.472-07:00,27011,0,0
2022-05-16T17:45:00.265-07:00,27014,0,0
2022-05-16T18:00:00.261-07:00,27018,0,0
2022-05-16T18:15:00.235-07:00,27023,0,0
2022-05-16T18:30:00.472-07:00,27027,0,0
2022-05-16T18:45:00.292-07:00,27031,0,0
2022-05-16T19:00:00.644-07:00,27035,0,0
2022-05-16T19:15:00.225-07:00,27036,0,0
2022-05-16T19:30:00.332-07:00,27040,0,0
2022-05-16T19:45:00.267-07:00,27046,0,0
2022-05-16T20:00:00.251-07:00,27051,0,0
2022-05-16T20:15:00.582-07:00,27055,0,0
2022-05-16T20:30:00.231-07:00,27059,0,0
2022-05-16T20:45:00.241-07:00,27065,0,0
2022-05-16T21:00:00.260-07:00,27068,0,0
2022-05-16T21:15:00.222-07:00,27074,0,0
2022-05-16T21:30:00.237-07:00,27081,0,0
2022-05-16T21:45:00.343-07:00,27086,0,0
2022-05-16T22:00:00.244-07:00,27090,0,0
2022-05-16T22:15:00.341-07:00,27093,0,0
2022-05-16T22:30:00.254-07:00,27096,0,0
2022-05-16T22:45:00.239-07:00,27100,0,0
2022-05-16T23:00:00.295-07:00,27105,0,0
2022-05-16T23:15:00.369-07:00,27111,0,0
2022-05-16T23:30:00.245-07:00,27113,0,0
2022-05-16T23:45:00.262-07:00,27116,0,0
2022-05-17T00:00:00.291-07:00,27118,0,0
2022-05-17T00:15:00.246-07:00,27122,0,0
2022-05-17T00:30:00.242-07:00,27129,0,0
2022-05-17T00:45:00.677-07:00,27133,0,0
2022-05-17T01:00:00.255-07:00,27138,0,0
2022-05-17T01:15:00.710-07:00,27142,0,0
2022-05-17T01:30:00.261-07:00,27145,0,0
2022-05-17T01:45:00.263-07:00,27146,0,0
2022-05-17T02:00:00.255-07:00,27148,0,0
2022-05-17T02:15:00.256-07:00,27149,0,0
2022-05-17T02:30:00.243-07:00,27153,0,0
2022-05-17T02:45:00.236-07:00,27155,0,0
2022-05-17T03:00:00.274-07:00,27157,0,0
2022-05-17T03:15:00.248-07:00,27157,0,0
2022-05-17T03:30:00.323-07:00,27158,0,0
2022-05-17T03:45:00.264-07:00,27158,0,0
2022-05-17T04:00:00.246-07:00,27159,0,0
2022-05-17T04:15:00.321-07:00,27159,0,0
2022-05-17T04:30:00.265-07:00,27160,0,0
2022-05-17T04:45:00.241-07:00,27160,0,0
2022-05-17T05:00:00.250-07:00,27160,0,0
2022-05-17T05:15:00.259-07:00,27161,0,0
2022-05-17T05:30:01.667-07:00,27162,0,0
2022-05-17T05:45:00.222-07:00,27162,0,0
2022-05-17T06:00:00.255-07:00,27163,0,0
