t,v,r,s
2022-05-31T04:00:00.282-07:00,85662,0,0
2022-05-31T04:15:00.261-07:00,85669,0,0
2022-05-31T04:30:00.271-07:00,85677,0,0
2022-05-31T04:45:00.690-07:00,85686,0,0
2022-05-31T05:00:00.254-07:00,85694,0,0
2022-05-31T05:15:00.258-07:00,85702,0,0
2022-05-31T05:30:00.717-07:00,85710,0,0
2022-05-31T05:45:00.253-07:00,85717,0,0
2022-05-31T06:00:00.302-07:00,85725,0,0
2022-05-31T06:15:00.240-07:00,85733,0,0
2022-05-31T06:30:00.223-07:00,85740,0,0
2022-05-31T06:45:00.244-07:00,85748,0,0
2022-05-31T07:00:00.332-07:00,85755,0,0
2022-05-31T07:15:00.269-07:00,85763,0,0
2022-05-31T07:30:00.240-07:00,85770,0,0
2022-05-31T07:45:00.336-07:00,85778,0,0
2022-05-31T08:00:00.344-07:00,85786,0,0
2022-05-31T08:15:04.786-07:00,85794,0,0
2022-05-31T08:30:00.282-07:00,85802,0,0
2022-05-31T08:45:00.306-07:00,85811,0,0
2022-05-31T09:00:00.276-07:00,85819,0,0
2022-05-31T09:15:00.400-07:00,85828,0,0
2022-05-31T09:30:00.260-07:00,85837,0,0
2022-05-31T09:45:00.302-07:00,85845,0,0
2022-05-31T10:00:00.225-07:00,85854,0,0
2022-05-31T10:15:00.327-07:00,85863,0,0
2022-05-31T10:30:00.241-07:00,85873,0,0
2022-05-31T10:45:00.234-07:00,85882,0,0
2022-05-31T11:00:00.435-07:00,85890,0,0
2022-05-31T11:15:00.324-07:00,85898,0,0
2022-05-31T11:30:00.525-07:00,85907,0,0
2022-05-31T11:45:00.237-07:00,85915,0,0
2022-05-31T12:00:00.339-07:00,85924,0,0
2022-05-31T12:15:00.281-07:00,85932,0,0
2022-05-31T12:30:00.247-07:00,85941,0,0
2022-05-31T12:45:00.281-07:00,85950,0,0
2022-05-31T13:00:00.325-07:00,85958,0,0
2022-05-31T13:15:00.316-07:00,85967,0,0
2022-05-31T13:30:00.502-07:00,85975,0,0
2022-05-31T13:45:00.495-07:00,85983,0,0
2022-05-31T14:00:00.239-07:00,85992,0,0
2022-05-31T14:15:00.281-07:00,86000,0,0
2022-05-31T14:30:00.488-07:00,86008,0,0
2022-05-31T14:45:00.275-07:00,86016,0,0
2022-05-31T15:00:00.281-07:00,86024,0,0
2022-05-31T15:15:00.281-07:00,86032,0,0
2022-05-31T15:30:01.984-07:00,86040,0,0
2022-05-31T15:45:00.221-07:00,86048,0,0
2022-05-31T16:00:00.235-07:00,86055,0,0
2022-05-31T16:15:00.338-07:00,86064,0,0
2022-05-31T16:30:01.152-07:00,86072,0,0
2022-05-31T16:45:00.231-07:00,86080,0,0
2022-05-31T17:00:00.224-07:00,86088,0,0
2022-05-31T17:15:00.236-07:00,86096,0,0
2022-05-31T17:30:01.185-07:00,86104,0,0
2022-05-31T17:45:00.256-07:00,86112,0,0
2022-05-31T18:00:00.222-07:00,86120,0,0
2022-05-31T18:15:00.293-07:00,86127,0,0
2022-05-31T18:30:01.162-07:00,86136,0,0
2022-05-31T18:45:00.259-07:00,86143,0,0
2022-05-31T19:00:00.258-07:00,86151,0,0
2022-05-31T19:15:00.243-07:00,86158,0,0
2022-05-31T19:30:00.257-07:00,86166,0,0
2022-05-31T19:45:00.321-07:00,86174,0,0
2022-05-31T20:00:01.657-07:00,86183,0,0
2022-05-31T20:15:00.265-07:00,86191,0,0
2022-05-31T20:30:01.225-07:00,86200,0,0
2022-05-31T20:45:00.292-07:00,86208,0,0
2022-05-31T21:00:00.253-07:00,86216,0,0
2022-05-31T21:15:00.290-07:00,86226,0,0
2022-05-31T21:30:00.240-07:00,86235,0,0
2022-05-31T21:45:00.229-07:00,86243,0,0
2022-05-31T22:00:00.240-07:00,86252,0,0
2022-05-31T22:15:00.231-07:00,86261,0,0
2022-05-31T22:30:01.151-07:00,86269,0,0
2022-05-31T22:45:00.245-07:00,86277,0,0
2022-05-31T23:00:02.376-07:00,86285,0,0
2022-05-31T23:15:00.249-07:00,86293,0,0
2022-05-31T23:30:01.230-07:00,86301,0,0
2022-05-31T23:45:00.345-07:00,86309,0,0
2022-06-01T00:00:00.288-07:00,86318,0,0
