t,v,r,s
2022-05-22T20:15:00.235-07:00,12730,0,0
2022-05-22T20:30:00.299-07:00,12730,0,0
2022-05-22T20:45:00.246-07:00,12731,0,0
2022-05-22T21:00:00.258-07:00,12731,0,0
2022-05-22T21:15:00.244-07:00,12732,0,0
2022-05-22T21:30:00.224-07:00,12732,0,0
2022-05-22T21:45:00.363-07:00,12733,0,0
2022-05-22T22:00:00.236-07:00,12734,0,0
2022-05-22T22:15:00.299-07:00,12734,0,0
2022-05-22T22:30:00.275-07:00,12735,0,0
2022-05-22T22:45:00.328-07:00,12735,0,0
2022-05-22T23:00:00.248-07:00,12736,0,0
2022-05-22T23:15:00.389-07:00,12736,0,0
2022-05-22T23:30:00.222-07:00,12737,0,0
2022-05-22T23:45:00.288-07:00,12738,0,0
2022-05-23T00:00:00.252-07:00,12738,0,0
2022-05-23T00:15:00.267-07:00,12739,0,0
2022-05-23T00:30:00.230-07:00,12739,0,0
2022-05-23T00:45:00.242-07:00,12740,0,0
2022-05-23T01:00:00.233-07:00,12741,0,0
2022-05-23T01:15:00.288-07:00,12741,0,0
2022-05-23T01:30:00.237-07:00,12742,0,0
2022-05-23T01:45:00.258-07:00,12742,0,0
2022-05-23T02:00:00.248-07:00,12743,0,0
2022-05-23T02:15:00.225-07:00,12743,0,0
2022-05-23T02:30:00.295-07:00,12744,0,0
2022-05-23T02:45:00.269-07:00,12745,0,0
2022-05-23T03:00:00.288-07:00,12745,0,0
2022-05-23T03:15:00.285-07:00,12746,0,0
2022-05-23T03:30:00.307-07:00,12746,0,0
2022-05-23T03:45:00.213-07:00,12747,0,0
2022-05-23T04:00:00.269-07:00,12748,0,0
2022-05-23T04:15:00.253-07:00,12748,0,0
2022-05-23T04:30:00.273-07:00,12749,0,0
2022-05-23T04:45:00.272-07:00,12749,0,0
2022-05-23T05:00:00.526-07:00,12750,0,0
2022-05-23T05:15:00.259-07:00,12750,0,0
2022-05-23T05:30:00.313-07:00,12751,0,0
2022-05-23T05:45:00.284-07:00,12752,0,0
2022-05-23T06:00:00.286-07:00,12752,0,0
2022-05-23T06:15:00.235-07:00,12753,0,0
2022-05-23T06:30:00.320-07:00,12753,0,0
2022-05-23T06:45:00.229-07:00,12754,0,0
2022-05-23T07:00:00.360-07:00,12755,0,0
2022-05-23T07:15:00.300-07:00,12755,0,0
2022-05-23T07:30:00.271-07:00,12756,0,0
2022-05-23T07:45:00.334-07:00,12756,0,0
2022-05-23T08:00:00.280-07:00,12757,0,0
2022-05-23T08:15:00.270-07:00,12758,0,0
2022-05-23T08:30:00.313-07:00,12758,0,0
2022-05-23T08:45:00.278-07:00,12759,0,0
2022-05-23T09:00:00.264-07:00,12759,0,0
2022-05-23T09:15:00.251-07:00,12760,0,0
2022-05-23T09:30:00.335-07:00,12760,0,0
2022-05-23T09:45:00.248-07:00,12761,0,0
2022-05-23T10:00:00.265-07:00,12762,0,0
2022-05-23T10:15:00.249-07:00,12762,0,0
2022-05-23T10:30:00.319-07:00,12763,0,0
2022-05-23T10:45:00.258-07:00,12763,0,0
2022-05-23T11:00:00.272-07:00,12764,0,0
2022-05-23T11:15:00.223-07:00,12764,0,0
2022-05-23T11:30:00.226-07:00,12765,0,0
2022-05-23T11:45:00.239-07:00,12766,0,0
2022-05-23T12:00:00.237-07:00,12766,0,0
2022-05-23T12:15:00.321-07:00,12767,0,0
2022-05-23T12:30:00.265-07:00,12767,0,0
2022-05-23T12:45:00.336-07:00,12768,0,0
2022-05-23T13:00:00.289-07:00,12768,0,0
2022-05-23T13:15:00.280-07:00,12769,0,0
2022-05-23T13:30:00.234-07:00,12770,0,0
2022-05-23T13:45:00.295-07:00,12770,0,0
2022-05-23T14:00:00.268-07:00,12771,0,0
2022-05-23T14:15:00.248-07:00,12771,0,0
2022-05-23T14:30:00.245-07:00,12772,0,0
2022-05-23T14:45:00.261-07:00,12773,0,0
2022-05-23T15:00:00.335-07:00,12773,0,0
2022-05-23T15:15:00.331-07:00,12774,0,0
2022-05-23T15:30:00.294-07:00,12774,0,0
2022-05-23T15:45:00.326-07:00,12775,0,0
2022-05-23T16:00:00.272-07:00,12775,0,0
2022-05-23T16:15:00.233-07:00,12776,0,0
2022-05-23T16:30:00.237-07:00,12777,0,0
2022-05-23T16:45:00.249-07:00,12777,0,0
2022-05-23T17:00:00.243-07:00,12778,0,0
2022-05-23T17:15:00.608-07:00,12778,0,0
2022-05-23T17:30:00.323-07:00,12779,0,0
2022-05-23T17:45:00.308-07:00,12779,0,0
2022-05-23T18:00:00.248-07:00,12780,0,0
2022-05-23T18:15:00.272-07:00,12781,0,0
2022-05-23T18:30:00.234-07:00,12781,0,0
2022-05-23T18:45:00.319-07:00,12782,0,0
2022-05-23T19:00:00.356-07:00,12782,0,0
2022-05-23T19:15:00.297-07:00,12783,0,0
2022-05-23T19:30:00.241-07:00,12784,0,0
2022-05-23T19:45:00.307-07:00,12784,0,0
2022-05-23T20:00:00.505-07:00,12785,0,0
2022-05-23T20:15:00.320-07:00,12785,0,0
2022-05-23T20:30:00.303-07:00,12786,0,0
2022-05-23T20:45:00.269-07:00,12786,0,0
2022-05-23T21:00:00.322-07:00,12787,0,0
2022-05-23T21:15:00.267-07:00,12788,0,0
2022-05-23T21:30:00.240-07:00,12788,0,0
2022-05-23T21:45:00.251-07:00,12789,0,0
2022-05-23T22:00:00.236-07:00,12789,0,0
2022-05-23T22:15:00.232-07:00,12790,0,0
2022-05-23T22:30:00.246-07:00,12790,0,0
2022-05-23T22:45:00.285-07:00,12791,0,0
2022-05-23T23:00:00.230-07:00,12792,0,0
2022-05-23T23:15:00.258-07:00,12792,0,0
2022-05-23T23:30:00.288-07:00,12793,0,0
2022-05-23T23:45:00.261-07:00,12793,0,0
2022-05-24T00:00:00.333-07:00,12794,0,0
2022-05-24T00:15:00.255-07:00,12794,0,0
2022-05-24T00:30:00.303-07:00,12795,0,0
2022-05-24T00:45:00.269-07:00,12796,0,0
2022-05-24T01:00:00.280-07:00,12796,0,0
2022-05-24T01:15:00.303-07:00,12797,0,0
2022-05-24T01:30:00.236-07:00,12797,0,0
2022-05-24T01:45:00.217-07:00,12798,0,0
2022-05-24T02:00:00.230-07:00,12799,0,0
2022-05-24T02:15:00.245-07:00,12799,0,0
2022-05-24T02:30:00.264-07:00,12800,0,0
2022-05-24T02:45:00.705-07:00,12800,0,0
2022-05-24T03:00:00.307-07:00,12801,0,0
2022-05-24T03:15:00.243-07:00,12801,0,0
2022-05-24T03:30:00.275-07:00,12802,0,0
2022-05-24T03:45:00.227-07:00,12803,0,0
2022-05-24T04:00:00.244-07:00,12803,0,0
2022-05-24T04:15:00.266-07:00,12804,0,0
2022-05-24T04:30:00.246-07:00,12804,0,0
2022-05-24T04:45:00.230-07:00,12805,0,0
2022-05-24T05:00:00.315-07:00,12806,0,0
2022-05-24T05:15:00.275-07:00,12806,0,0
2022-05-24T05:30:00.310-07:00,12807,0,0
2022-05-24T05:45:00.227-07:00,12807,0,0
2022-05-24T06:00:00.259-07:00,12808,0,0
2022-05-24T06:15:00.662-07:00,12808,0,0
2022-05-24T06:30:00.276-07:00,12809,0,0
2022-05-24T06:45:00.226-07:00,12810,0,0
2022-05-24T07:00:00.264-07:00,12810,0,0
2022-05-24T07:15:00.350-07:00,12811,0,0
2022-05-24T07:30:00.227-07:00,12811,0,0
2022-05-24T07:45:00.252-07:00,12812,0,0
2022-05-24T08:00:00.241-07:00,12813,0,0
2022-05-24T08:15:00.314-07:00,12813,0,0
2022-05-24T08:30:00.226-07:00,12814,0,0
2022-05-24T08:45:00.263-07:00,12814,0,0
2022-05-24T09:00:00.312-07:00,12815,0,0
2022-05-24T09:15:01.316-07:00,12815,0,0
2022-05-24T09:30:00.255-07:00,12816,0,0
2022-05-24T09:45:00.468-07:00,12817,0,0
2022-05-24T10:00:00.223-07:00,12817,0,0
2022-05-24T10:15:00.242-07:00,12818,0,0
2022-05-24T10:30:00.369-07:00,12818,0,0
2022-05-24T10:45:00.296-07:00,12819,0,0
2022-05-24T11:00:00.274-07:00,12820,0,0
2022-05-24T11:15:00.246-07:00,12820,0,0
2022-05-24T11:30:00.249-07:00,12821,0,0
2022-05-24T11:45:00.284-07:00,12821,0,0
2022-05-24T12:00:00.363-07:00,12822,0,0
2022-05-24T12:15:00.214-07:00,12822,0,0
2022-05-24T12:30:00.998-07:00,12823,0,0
2022-05-24T12:45:00.256-07:00,12824,0,0
2022-05-24T13:00:00.275-07:00,12824,0,0
2022-05-24T13:15:00.587-07:00,12825,0,0
2022-05-24T13:30:00.317-07:00,12825,0,0
2022-05-24T13:45:00.238-07:00,12826,0,0
2022-05-24T14:00:00.274-07:00,12826,0,0
2022-05-24T14:15:00.227-07:00,12827,0,0
2022-05-24T14:30:00.310-07:00,12828,0,0
2022-05-24T14:45:00.239-07:00,12828,0,0
2022-05-24T15:00:00.248-07:00,12829,0,0
2022-05-24T15:15:00.241-07:00,12829,0,0
2022-05-24T15:30:01.393-07:00,12830,0,0
2022-05-24T15:45:00.250-07:00,12831,0,0
2022-05-24T16:00:00.260-07:00,12831,0,0
2022-05-24T16:15:00.256-07:00,12832,0,0
2022-05-24T16:30:00.219-07:00,12841,0,0
2022-05-24T16:45:00.288-07:00,12851,0,0
2022-05-24T17:00:00.250-07:00,12855,0,0
2022-05-24T17:15:00.298-07:00,12860,0,0
2022-05-24T17:30:00.282-07:00,12864,0,0
2022-05-24T17:45:00.293-07:00,12867,0,0
2022-05-24T18:00:00.297-07:00,12870,0,0
2022-05-24T18:15:00.248-07:00,12874,0,0
2022-05-24T18:30:00.304-07:00,12877,0,0
2022-05-24T18:45:00.329-07:00,12880,0,0
2022-05-24T19:00:00.245-07:00,12882,0,0
2022-05-24T19:15:00.255-07:00,12882,0,0
2022-05-24T19:30:00.287-07:00,12883,0,0
2022-05-24T19:45:00.270-07:00,12883,0,0
2022-05-24T20:00:00.321-07:00,12884,0,0
2022-05-24T20:15:00.248-07:00,12885,0,0
2022-05-24T20:30:00.222-07:00,12885,0,0
2022-05-24T20:45:00.235-07:00,12886,0,0
2022-05-24T21:00:00.348-07:00,12886,0,0
2022-05-24T21:15:00.312-07:00,12887,0,0
2022-05-24T21:30:00.241-07:00,12887,0,0
2022-05-24T21:45:00.302-07:00,12888,0,0
2022-05-24T22:00:00.280-07:00,12889,0,0
2022-05-24T22:15:02.478-07:00,12889,0,0
2022-05-24T22:30:00.326-07:00,12890,0,0
2022-05-24T22:45:00.237-07:00,12890,0,0
2022-05-24T23:00:00.247-07:00,12891,0,0
2022-05-24T23:15:00.237-07:00,12891,0,0
2022-05-24T23:30:00.285-07:00,12892,0,0
2022-05-24T23:45:00.223-07:00,12893,0,0
2022-05-25T00:00:00.234-07:00,12893,0,0
2022-05-25T00:15:00.250-07:00,12894,0,0
2022-05-25T00:30:00.270-07:00,12894,0,0
2022-05-25T00:45:00.279-07:00,12895,0,0
2022-05-25T01:00:00.262-07:00,12896,0,0
2022-05-25T01:15:00.245-07:00,12896,0,0
2022-05-25T01:30:01.388-07:00,12897,0,0
2022-05-25T01:45:00.223-07:00,12897,0,0
2022-05-25T02:00:00.248-07:00,12898,0,0
2022-05-25T02:15:00.244-07:00,12898,0,0
2022-05-25T02:30:00.316-07:00,12899,0,0
2022-05-25T02:45:00.338-07:00,12900,0,0
2022-05-25T03:00:00.262-07:00,12900,0,0
2022-05-25T03:15:00.221-07:00,12901,0,0
2022-05-25T03:30:00.225-07:00,12901,0,0
2022-05-25T03:45:00.246-07:00,12902,0,0
2022-05-25T04:00:00.235-07:00,12902,0,0
2022-05-25T04:15:00.243-07:00,12903,0,0
2022-05-25T04:30:00.269-07:00,12904,0,0
2022-05-25T04:45:00.318-07:00,12904,0,0
2022-05-25T05:00:00.321-07:00,12905,0,0
2022-05-25T05:15:00.330-07:00,12905,0,0
2022-05-25T05:30:00.257-07:00,12906,0,0
2022-05-25T05:45:00.232-07:00,12906,0,0
2022-05-25T06:00:00.228-07:00,12907,0,0
2022-05-25T06:15:00.286-07:00,12908,0,0
2022-05-25T06:30:00.224-07:00,12908,0,0
2022-05-25T06:45:00.258-07:00,12909,0,0
2022-05-25T07:00:00.252-07:00,12909,0,0
2022-05-25T07:15:00.315-07:00,12910,0,0
2022-05-25T07:30:00.318-07:00,12911,0,0
2022-05-25T07:45:00.249-07:00,12911,0,0
2022-05-25T08:00:00.274-07:00,12912,0,0
2022-05-25T08:15:00.261-07:00,12912,0,0
2022-05-25T08:30:00.450-07:00,12913,0,0
2022-05-25T08:45:00.299-07:00,12913,0,0
2022-05-25T09:00:00.293-07:00,12914,0,0
2022-05-25T09:15:00.290-07:00,12915,0,0
2022-05-25T09:30:00.229-07:00,12915,0,0
2022-05-25T09:45:00.244-07:00,12916,0,0
2022-05-25T10:00:00.237-07:00,12916,0,0
2022-05-25T10:15:00.316-07:00,12917,0,0
2022-05-25T10:30:00.268-07:00,12917,0,0
2022-05-25T10:45:00.268-07:00,12918,0,0
2022-05-25T11:00:00.256-07:00,12919,0,0
2022-05-25T11:15:00.228-07:00,12919,0,0
2022-05-25T11:30:00.229-07:00,12920,0,0
2022-05-25T11:45:00.511-07:00,12920,0,0
2022-05-25T12:00:00.264-07:00,12921,0,0
2022-05-25T12:15:00.258-07:00,12921,0,0
2022-05-25T12:30:00.267-07:00,12922,0,0
2022-05-25T12:45:00.238-07:00,12923,0,0
2022-05-25T13:00:00.265-07:00,12923,0,0
2022-05-25T13:15:00.299-07:00,12924,0,0
2022-05-25T13:30:00.236-07:00,12924,0,0
2022-05-25T13:45:00.259-07:00,12925,0,0
2022-05-25T14:00:00.245-07:00,12925,0,0
2022-05-25T14:15:00.303-07:00,12926,0,0
2022-05-25T14:30:00.233-07:00,12927,0,0
2022-05-25T14:45:00.257-07:00,12927,0,0
2022-05-25T15:00:00.293-07:00,12928,0,0
2022-05-25T15:15:00.306-07:00,12928,0,0
2022-05-25T15:30:00.225-07:00,12929,0,0
2022-05-25T15:45:00.270-07:00,12929,0,0
2022-05-25T16:00:00.239-07:00,12930,0,0
2022-05-25T16:15:00.253-07:00,12931,0,0
2022-05-25T16:30:00.242-07:00,12931,0,0
2022-05-25T16:45:00.907-07:00,12932,0,0
2022-05-25T17:00:00.220-07:00,12932,0,0
2022-05-25T17:15:00.656-07:00,12933,0,0
2022-05-25T17:30:00.522-07:00,12933,0,0
2022-05-25T17:45:00.233-07:00,12934,0,0
2022-05-25T18:00:00.229-07:00,12935,0,0
2022-05-25T18:15:00.282-07:00,12935,0,0
2022-05-25T18:30:00.327-07:00,12936,0,0
2022-05-25T18:45:00.235-07:00,12936,0,0
2022-05-25T19:00:00.414-07:00,12937,0,0
2022-05-25T19:15:00.221-07:00,12937,0,0
2022-05-25T19:30:00.246-07:00,12938,0,0
2022-05-25T19:45:01.787-07:00,12939,0,0
2022-05-25T20:00:00.981-07:00,12939,0,0
2022-05-25T20:15:00.243-07:00,12940,0,0
2022-05-25T20:30:00.288-07:00,12940,0,0
2022-05-25T20:45:00.267-07:00,12941,0,0
2022-05-25T21:00:00.244-07:00,12941,0,0
2022-05-25T21:15:00.254-07:00,12942,0,0
2022-05-25T21:30:00.281-07:00,12943,0,0
2022-05-25T21:45:00.340-07:00,12943,0,0
2022-05-25T22:00:01.013-07:00,12944,0,0
2022-05-25T22:15:00.235-07:00,12944,0,0
2022-05-25T22:30:00.258-07:00,12945,0,0
2022-05-25T22:45:00.235-07:00,12945,0,0
2022-05-25T23:00:00.238-07:00,12946,0,0
2022-05-25T23:15:00.261-07:00,12947,0,0
2022-05-25T23:30:00.278-07:00,12947,0,0
2022-05-25T23:45:00.238-07:00,12948,0,0
2022-05-26T00:00:00.341-07:00,12948,0,0
2022-05-26T00:15:00.240-07:00,12949,0,0
2022-05-26T00:30:00.343-07:00,12949,0,0
2022-05-26T00:45:00.241-07:00,12950,0,0
2022-05-26T01:00:00.266-07:00,12951,0,0
2022-05-26T01:15:00.340-07:00,12951,0,0
2022-05-26T01:30:00.342-07:00,12952,0,0
2022-05-26T01:45:00.259-07:00,12952,0,0
2022-05-26T02:00:00.256-07:00,12953,0,0
2022-05-26T02:15:00.248-07:00,12954,0,0
2022-05-26T02:30:00.532-07:00,12954,0,0
2022-05-26T02:45:00.285-07:00,12955,0,0
2022-05-26T03:00:01.603-07:00,12955,0,0
2022-05-26T03:15:00.238-07:00,12956,0,0
2022-05-26T03:30:00.326-07:00,12956,0,0
2022-05-26T03:45:00.265-07:00,12957,0,0
2022-05-26T04:00:00.278-07:00,12958,0,0
2022-05-26T04:15:00.243-07:00,12958,0,0
2022-05-26T04:30:00.255-07:00,12959,0,0
2022-05-26T04:45:01.999-07:00,12959,0,0
2022-05-26T05:00:00.359-07:00,12960,0,0
2022-05-26T05:15:00.250-07:00,12960,0,0
2022-05-26T05:30:00.321-07:00,12961,0,0
2022-05-26T05:45:00.279-07:00,12962,0,0
2022-05-26T06:00:00.304-07:00,12962,0,0
2022-05-26T06:15:00.279-07:00,12963,0,0
2022-05-26T06:30:00.224-07:00,12963,0,0
2022-05-26T06:45:00.251-07:00,12964,0,0
2022-05-26T07:00:00.293-07:00,12965,0,0
2022-05-26T07:15:00.326-07:00,12965,0,0
2022-05-26T07:30:00.289-07:00,12966,0,0
2022-05-26T07:45:00.242-07:00,12966,0,0
2022-05-26T08:00:00.304-07:00,12967,0,0
2022-05-26T08:15:00.288-07:00,12967,0,0
2022-05-26T08:30:00.391-07:00,12968,0,0
2022-05-26T08:45:00.335-07:00,12969,0,0
2022-05-26T09:00:02.487-07:00,12969,0,0
2022-05-26T09:15:00.268-07:00,12970,0,0
2022-05-26T09:30:00.259-07:00,12970,0,0
2022-05-26T09:45:00.313-07:00,12971,0,0
2022-05-26T10:00:00.313-07:00,12971,0,0
2022-05-26T10:15:00.320-07:00,12972,0,0
2022-05-26T10:30:00.276-07:00,12973,0,0
2022-05-26T10:45:00.308-07:00,12973,0,0
2022-05-26T11:00:00.325-07:00,12974,0,0
2022-05-26T11:15:00.263-07:00,12974,0,0
2022-05-26T11:30:00.245-07:00,12975,0,0
2022-05-26T11:45:00.337-07:00,12975,0,0
2022-05-26T12:00:00.244-07:00,12976,0,0
2022-05-26T12:15:00.286-07:00,12977,0,0
2022-05-26T12:30:00.274-07:00,12977,0,0
2022-05-26T12:45:00.254-07:00,12978,0,0
2022-05-26T13:00:00.667-07:00,12978,0,0
2022-05-26T13:15:00.261-07:00,12979,0,0
2022-05-26T13:30:00.280-07:00,12979,0,0
2022-05-26T13:45:00.229-07:00,12980,0,0
2022-05-26T14:00:00.243-07:00,12981,0,0
2022-05-26T14:15:00.280-07:00,12981,0,0
2022-05-26T14:30:00.263-07:00,12982,0,0
2022-05-26T14:45:00.226-07:00,12982,0,0
2022-05-26T15:00:00.235-07:00,12983,0,0
2022-05-26T15:15:00.262-07:00,12995,0,0
2022-05-26T15:30:00.723-07:00,12999,0,0
2022-05-26T15:45:00.233-07:00,13002,0,0
2022-05-26T16:00:00.690-07:00,13005,0,0
2022-05-26T16:15:00.271-07:00,13008,0,0
2022-05-26T16:30:00.226-07:00,13016,0,0
2022-05-26T16:45:00.220-07:00,13021,0,0
2022-05-26T17:00:00.310-07:00,13029,0,0
2022-05-26T17:15:00.236-07:00,13034,0,0
2022-05-26T17:30:00.240-07:00,13047,0,0
2022-05-26T17:45:00.260-07:00,13053,0,0
2022-05-26T18:00:00.451-07:00,13059,0,0
2022-05-26T18:15:00.318-07:00,13062,0,0
2022-05-26T18:30:00.258-07:00,13075,0,0
2022-05-26T18:45:00.248-07:00,13084,0,0
2022-05-26T19:00:00.243-07:00,13086,0,0
2022-05-26T19:15:00.256-07:00,13087,0,0
2022-05-26T19:30:00.244-07:00,13087,0,0
2022-05-26T19:45:00.302-07:00,13088,0,0
2022-05-26T20:00:00.266-07:00,13088,0,0
2022-05-26T20:15:00.229-07:00,13089,0,0
2022-05-26T20:30:00.243-07:00,13089,0,0
2022-05-26T20:45:00.287-07:00,13090,0,0
2022-05-26T21:00:00.238-07:00,13091,0,0
2022-05-26T21:15:00.985-07:00,13091,0,0
2022-05-26T21:30:00.274-07:00,13092,0,0
2022-05-26T21:45:00.261-07:00,13092,0,0
2022-05-26T22:00:00.256-07:00,13093,0,0
2022-05-26T22:15:00.302-07:00,13093,0,0
2022-05-26T22:30:01.700-07:00,13094,0,0
2022-05-26T22:45:00.232-07:00,13095,0,0
2022-05-26T23:00:00.270-07:00,13095,0,0
2022-05-26T23:15:00.273-07:00,13096,0,0
2022-05-26T23:30:00.241-07:00,13096,0,0
2022-05-26T23:45:00.249-07:00,13097,0,0
2022-05-27T00:00:00.235-07:00,13097,0,0
2022-05-27T00:15:00.234-07:00,13098,0,0
2022-05-27T00:30:00.361-07:00,13099,0,0
2022-05-27T00:45:00.387-07:00,13099,0,0
2022-05-27T01:00:00.241-07:00,13100,0,0
2022-05-27T01:15:00.313-07:00,13100,0,0
2022-05-27T01:30:00.300-07:00,13101,0,0
2022-05-27T01:45:00.450-07:00,13101,0,0
2022-05-27T02:00:00.311-07:00,13102,0,0
2022-05-27T02:15:00.239-07:00,13103,0,0
2022-05-27T02:30:00.242-07:00,13103,0,0
2022-05-27T02:45:00.326-07:00,13104,0,0
2022-05-27T03:00:00.346-07:00,13104,0,0
2022-05-27T03:15:00.276-07:00,13105,0,0
2022-05-27T03:30:00.260-07:00,13105,0,0
2022-05-27T03:45:00.237-07:00,13106,0,0
2022-05-27T04:00:00.264-07:00,13107,0,0
2022-05-27T04:15:00.252-07:00,13107,0,0
2022-05-27T04:30:00.290-07:00,13108,0,0
2022-05-27T04:45:00.260-07:00,13108,0,0
2022-05-27T05:00:00.286-07:00,13109,0,0
2022-05-27T05:15:00.260-07:00,13109,0,0
2022-05-27T05:30:00.252-07:00,13110,0,0
2022-05-27T05:45:00.290-07:00,13111,0,0
2022-05-27T06:00:00.278-07:00,13111,0,0
2022-05-27T06:15:00.261-07:00,13112,0,0
2022-05-27T06:30:00.248-07:00,13112,0,0
2022-05-27T06:45:00.249-07:00,13113,0,0
2022-05-27T07:00:00.262-07:00,13114,0,0
2022-05-27T07:15:00.273-07:00,13114,0,0
2022-05-27T07:30:00.232-07:00,13115,0,0
2022-05-27T07:45:00.304-07:00,13115,0,0
2022-05-27T08:00:00.275-07:00,13116,0,0
2022-05-27T08:15:00.289-07:00,13116,0,0
2022-05-27T08:30:00.572-07:00,13117,0,0
2022-05-27T08:45:00.237-07:00,13118,0,0
2022-05-27T09:00:00.283-07:00,13118,0,0
2022-05-27T09:15:00.262-07:00,13119,0,0
2022-05-27T09:30:00.298-07:00,13119,0,0
2022-05-27T09:45:00.252-07:00,13120,0,0
2022-05-27T10:00:00.245-07:00,13120,0,0
2022-05-27T10:15:00.257-07:00,13121,0,0
2022-05-27T10:30:00.250-07:00,13122,0,0
2022-05-27T10:45:00.277-07:00,13122,0,0
2022-05-27T11:00:00.236-07:00,13123,0,0
2022-05-27T11:15:00.327-07:00,13123,0,0
2022-05-27T11:30:00.351-07:00,13124,0,0
2022-05-27T11:45:00.244-07:00,13124,0,0
2022-05-27T12:00:00.291-07:00,13125,0,0
2022-05-27T12:15:00.275-07:00,13126,0,0
2022-05-27T12:30:00.289-07:00,13126,0,0
2022-05-27T12:45:00.280-07:00,13127,0,0
2022-05-27T13:00:00.253-07:00,13127,0,0
2022-05-27T13:15:00.247-07:00,13128,0,0
2022-05-27T13:30:00.287-07:00,13128,0,0
2022-05-27T13:45:00.269-07:00,13129,0,0
2022-05-27T14:00:00.255-07:00,13130,0,0
2022-05-27T14:15:00.282-07:00,13130,0,0
2022-05-27T14:30:00.297-07:00,13131,0,0
2022-05-27T14:45:00.262-07:00,13131,0,0
2022-05-27T15:00:00.239-07:00,13132,0,0
2022-05-27T15:15:00.230-07:00,13132,0,0
2022-05-27T15:30:00.362-07:00,13133,0,0
2022-05-27T15:45:00.624-07:00,13134,0,0
2022-05-27T16:00:00.296-07:00,13134,0,0
2022-05-27T16:15:00.236-07:00,13135,0,0
2022-05-27T16:30:00.290-07:00,13135,0,0
2022-05-27T16:45:00.266-07:00,13136,0,0
2022-05-27T17:00:00.247-07:00,13136,0,0
2022-05-27T17:15:00.266-07:00,13137,0,0
2022-05-27T17:30:00.239-07:00,13138,0,0
2022-05-27T17:45:00.224-07:00,13138,0,0
2022-05-27T18:00:00.280-07:00,13139,0,0
2022-05-27T18:15:00.271-07:00,13139,0,0
2022-05-27T18:30:00.238-07:00,13140,0,0
2022-05-27T18:45:00.249-07:00,13140,0,0
2022-05-27T19:00:00.237-07:00,13141,0,0
2022-05-27T19:15:00.290-07:00,13142,0,0
2022-05-27T19:30:00.229-07:00,13142,0,0
2022-05-27T19:45:00.259-07:00,13143,0,0
2022-05-27T20:00:00.352-07:00,13143,0,0
2022-05-27T20:15:00.252-07:00,13144,0,0
2022-05-27T20:30:00.614-07:00,13144,0,0
2022-05-27T20:45:00.250-07:00,13145,0,0
2022-05-27T21:00:00.277-07:00,13146,0,0
2022-05-27T21:15:00.272-07:00,13146,0,0
2022-05-27T21:30:00.290-07:00,13147,0,0
2022-05-27T21:45:00.242-07:00,13147,0,0
2022-05-27T22:00:00.233-07:00,13148,0,0
2022-05-27T22:15:00.245-07:00,13149,0,0
2022-05-27T22:30:00.245-07:00,13149,0,0
2022-05-27T22:45:00.296-07:00,13150,0,0
2022-05-27T23:00:00.231-07:00,13150,0,0
2022-05-27T23:15:00.241-07:00,13151,0,0
2022-05-27T23:30:00.261-07:00,13151,0,0
2022-05-27T23:45:00.267-07:00,13152,0,0
2022-05-28T00:00:00.234-07:00,13152,0,0
2022-05-28T00:15:00.263-07:00,13153,0,0
2022-05-28T00:30:00.234-07:00,13154,0,0
2022-05-28T00:45:00.335-07:00,13154,0,0
2022-05-28T01:00:00.356-07:00,13155,0,0
2022-05-28T01:15:00.240-07:00,13155,0,0
2022-05-28T01:30:00.250-07:00,13156,0,0
2022-05-28T01:45:00.244-07:00,13157,0,0
2022-05-28T02:00:00.241-07:00,13157,0,0
2022-05-28T02:15:00.238-07:00,13158,0,0
2022-05-28T02:30:00.718-07:00,13158,0,0
2022-05-28T02:45:00.240-07:00,13159,0,0
2022-05-28T03:00:00.246-07:00,13159,0,0
2022-05-28T03:15:00.244-07:00,13160,0,0
2022-05-28T03:30:00.299-07:00,13161,0,0
2022-05-28T03:45:00.225-07:00,13161,0,0
2022-05-28T04:00:00.291-07:00,13162,0,0
2022-05-28T04:15:00.438-07:00,13162,0,0
2022-05-28T04:30:00.274-07:00,13163,0,0
2022-05-28T04:45:00.224-07:00,13164,0,0
2022-05-28T05:00:00.335-07:00,13164,0,0
2022-05-28T05:15:00.274-07:00,13165,0,0
2022-05-28T05:30:00.304-07:00,13165,0,0
2022-05-28T05:45:00.261-07:00,13166,0,0
2022-05-28T06:00:00.242-07:00,13166,0,0
2022-05-28T06:15:00.247-07:00,13167,0,0
2022-05-28T06:30:00.280-07:00,13168,0,0
2022-05-28T06:45:00.253-07:00,13168,0,0
2022-05-28T07:00:00.280-07:00,13169,0,0
2022-05-28T07:15:00.244-07:00,13169,0,0
2022-05-28T07:30:00.268-07:00,13170,0,0
2022-05-28T07:45:00.243-07:00,13170,0,0
2022-05-28T08:00:00.331-07:00,13171,0,0
2022-05-28T08:15:00.274-07:00,13172,0,0
2022-05-28T08:30:00.230-07:00,13172,0,0
2022-05-28T08:45:00.272-07:00,13173,0,0
2022-05-28T09:00:00.286-07:00,13173,0,0
2022-05-28T09:15:00.255-07:00,13174,0,0
2022-05-28T09:30:00.255-07:00,13175,0,0
2022-05-28T09:45:00.350-07:00,13175,0,0
2022-05-28T10:00:00.237-07:00,13176,0,0
2022-05-28T10:15:00.399-07:00,13176,0,0
2022-05-28T10:30:00.241-07:00,13177,0,0
